timestamp,accelX,accelY,accelZ
2025-02-17 12:14:52,0.11,-0.26,0.97
2025-02-17 12:14:52,0.11,-0.26,0.97
2025-02-17 12:14:52,0.11,-0.26,0.97
2025-02-17 12:14:52,0.11,-0.26,0.97
2025-02-17 12:14:52,0.11,-0.26,0.97
2025-02-17 12:14:52,0.11,-0.26,0.97
2025-02-17 12:14:52,0.11,-0.26,0.97
2025-02-17 12:14:53,0.11,-0.26,0.97
2025-02-17 12:14:53,0.11,-0.26,0.97
2025-02-17 12:14:53,0.11,-0.26,0.97
2025-02-17 12:14:53,0.11,-0.26,0.97
2025-02-17 12:14:53,0.11,-0.26,0.97
2025-02-17 12:14:53,0.11,-0.26,0.97
2025-02-17 12:14:53,0.11,-0.26,0.97
2025-02-17 12:14:53,0.11,-0.26,0.97
2025-02-17 12:14:53,0.11,-0.26,0.97
2025-02-17 12:14:53,0.11,-0.26,0.97
2025-02-17 12:14:54,0.11,-0.26,0.97
2025-02-17 12:14:54,0.11,-0.26,0.97
2025-02-17 12:14:54,0.11,-0.26,0.97
2025-02-17 12:14:54,0.11,-0.26,0.97
2025-02-17 12:14:54,0.1,-0.26,0.97
2025-02-17 12:14:54,0.11,-0.26,0.97
2025-02-17 12:14:54,0.11,-0.26,0.97
2025-02-17 12:14:54,0.11,-0.26,0.97
2025-02-17 12:14:54,0.11,-0.26,0.97
2025-02-17 12:14:55,0.11,-0.26,0.97
2025-02-17 12:14:55,0.11,-0.26,0.97
2025-02-17 12:14:55,0.11,-0.26,0.97
2025-02-17 12:14:55,0.11,-0.26,0.97
2025-02-17 12:14:55,0.11,-0.26,0.97
2025-02-17 12:14:55,0.11,-0.26,0.97
2025-02-17 12:14:55,0.11,-0.26,0.97
2025-02-17 12:14:55,0.11,-0.26,0.97
2025-02-17 12:14:55,0.11,-0.26,0.97
2025-02-17 12:14:55,0.11,-0.26,0.97
2025-02-17 12:14:56,0.11,-0.26,0.97
2025-02-17 12:14:56,0.11,-0.26,0.97
2025-02-17 12:14:56,0.11,-0.26,0.97
2025-02-17 12:14:56,0.11,-0.26,0.97
2025-02-17 12:14:56,0.11,-0.26,0.97
2025-02-17 12:14:56,0.11,-0.26,0.97
2025-02-17 12:14:56,0.11,-0.26,0.97
2025-02-17 12:14:56,0.11,-0.26,0.97
2025-02-17 12:14:56,0.11,-0.26,0.97
2025-02-17 12:14:56,0.1,-0.26,0.97
2025-02-17 12:14:57,0.11,-0.26,0.97
2025-02-17 12:14:57,0.11,-0.26,0.97
2025-02-17 12:14:57,0.11,-0.26,0.97
2025-02-17 12:14:57,0.11,-0.26,0.97
2025-02-17 12:14:57,0.11,-0.26,0.97
2025-02-17 12:14:57,0.11,-0.26,0.97
2025-02-17 12:14:57,0.11,-0.26,0.97
2025-02-17 12:14:57,0.11,-0.26,0.97
2025-02-17 12:14:57,0.11,-0.26,0.97
2025-02-17 12:14:57,0.11,-0.26,0.97
2025-02-17 12:14:58,0.11,-0.26,0.97
2025-02-17 12:14:58,0.11,-0.26,0.97
2025-02-17 12:14:58,0.11,-0.26,0.97
2025-02-17 12:14:58,0.11,-0.26,0.97
2025-02-17 12:14:58,0.11,-0.26,0.97
2025-02-17 12:14:58,0.11,-0.26,0.97
2025-02-17 12:14:58,0.11,-0.26,0.97
2025-02-17 12:14:58,0.11,-0.26,0.97
2025-02-17 12:14:58,0.11,-0.26,0.97
2025-02-17 12:14:59,0.11,-0.26,0.97
2025-02-17 12:14:59,0.11,-0.26,0.97
2025-02-17 12:14:59,0.11,-0.26,0.97
2025-02-17 12:14:59,0.1,-0.26,0.97
2025-02-17 12:14:59,0.11,-0.26,0.97
2025-02-17 12:14:59,0.11,-0.26,0.97
2025-02-17 12:14:59,0.11,-0.26,0.97
2025-02-17 12:14:59,0.11,-0.26,0.97
2025-02-17 12:14:59,0.11,-0.26,0.97
2025-02-17 12:14:59,0.11,-0.26,0.97
2025-02-17 12:15:00,0.11,-0.26,0.97
2025-02-17 12:15:00,0.11,-0.26,0.97
2025-02-17 12:15:00,0.11,-0.26,0.97
2025-02-17 12:15:00,0.11,-0.26,0.97
2025-02-17 12:15:00,0.11,-0.26,0.97
2025-02-17 12:15:00,0.11,-0.26,0.97
2025-02-17 12:15:00,0.11,-0.26,0.97
2025-02-17 12:15:00,0.11,-0.26,0.97
2025-02-17 12:15:00,0.11,-0.26,0.97
2025-02-17 12:15:00,0.11,-0.26,0.97
2025-02-17 12:15:01,0.11,-0.26,0.97
2025-02-17 12:15:01,0.11,-0.26,0.97
2025-02-17 12:15:01,0.11,-0.26,0.97
2025-02-17 12:15:01,0.11,-0.26,0.97
2025-02-17 12:15:01,0.11,-0.26,0.97
2025-02-17 12:15:01,0.11,-0.26,0.97
2025-02-17 12:15:01,0.11,-0.26,0.97
2025-02-17 12:15:01,0.11,-0.26,0.97
2025-02-17 12:15:01,0.11,-0.26,0.97
2025-02-17 12:15:02,0.11,-0.26,0.97
2025-02-17 12:15:02,0.11,-0.26,0.97
2025-02-17 12:15:02,0.11,-0.26,0.97
2025-02-17 12:15:02,0.11,-0.26,0.97
2025-02-17 12:15:02,0.11,-0.26,0.97
2025-02-17 12:15:02,0.11,-0.26,0.97
2025-02-17 12:15:02,0.11,-0.26,0.97
2025-02-17 12:15:02,0.11,-0.26,0.97
2025-02-17 12:15:02,0.11,-0.26,0.97
2025-02-17 12:15:02,0.11,-0.26,0.97
2025-02-17 12:15:03,0.11,-0.26,0.97
2025-02-17 12:15:03,0.11,-0.26,0.97
2025-02-17 12:15:03,0.11,-0.26,0.97
2025-02-17 12:15:03,0.11,-0.26,0.97
2025-02-17 12:15:03,0.11,-0.26,0.97
2025-02-17 12:15:03,0.11,-0.26,0.97
2025-02-17 12:15:03,0.11,-0.26,0.97
2025-02-17 12:15:03,0.11,-0.26,0.97
2025-02-17 12:15:03,0.11,-0.26,0.97
2025-02-17 12:15:03,0.11,-0.26,0.97
2025-02-17 12:15:04,0.11,-0.26,0.97
2025-02-17 12:15:04,0.11,-0.26,0.97
2025-02-17 12:15:04,0.11,-0.26,0.97
2025-02-17 12:15:04,0.11,-0.26,0.97
2025-02-17 12:15:04,0.11,-0.26,0.97
2025-02-17 12:15:04,0.11,-0.26,0.97
2025-02-17 12:15:04,0.11,-0.26,0.97
2025-02-17 12:15:04,0.11,-0.26,0.97
2025-02-17 12:15:04,0.11,-0.26,0.97
2025-02-17 12:15:05,0.11,-0.26,0.97
2025-02-17 12:15:05,0.11,-0.26,0.97
2025-02-17 12:15:05,0.11,-0.26,0.97
2025-02-17 12:15:05,0.11,-0.26,0.97
2025-02-17 12:15:05,0.11,-0.26,0.97
2025-02-17 12:15:05,0.11,-0.26,0.97
2025-02-17 12:15:05,0.11,-0.26,0.97
2025-02-17 12:15:05,0.11,-0.26,0.97
2025-02-17 12:15:05,0.11,-0.26,0.97
2025-02-17 12:15:05,0.11,-0.26,0.97
2025-02-17 12:15:06,0.11,-0.26,0.97
2025-02-17 12:15:06,0.11,-0.26,0.97
2025-02-17 12:15:06,0.11,-0.26,0.97
2025-02-17 12:15:06,0.11,-0.26,0.97
2025-02-17 12:15:06,0.11,-0.26,0.97
2025-02-17 12:15:06,0.11,-0.26,0.97
2025-02-17 12:15:06,0.11,-0.26,0.97
2025-02-17 12:15:06,0.11,-0.26,0.97
2025-02-17 12:15:06,0.11,-0.26,0.97
2025-02-17 12:15:06,0.11,-0.26,0.97
2025-02-17 12:15:07,0.11,-0.26,0.97
2025-02-17 12:15:07,0.11,-0.26,0.97
2025-02-17 12:15:07,0.11,-0.26,0.97
2025-02-17 12:15:07,0.11,-0.26,0.97
2025-02-17 12:15:07,0.11,-0.26,0.97
2025-02-17 12:15:07,0.11,-0.26,0.97
2025-02-17 12:15:07,0.11,-0.26,0.97
2025-02-17 12:15:07,0.11,-0.26,0.97
2025-02-17 12:15:07,0.11,-0.26,0.97
2025-02-17 12:15:07,0.11,-0.26,0.97
2025-02-17 12:15:08,0.11,-0.26,0.97
2025-02-17 12:15:08,0.11,-0.26,0.97
2025-02-17 12:15:08,0.11,-0.26,0.97
2025-02-17 12:15:08,0.11,-0.26,0.97
2025-02-17 12:15:08,0.11,-0.26,0.97
2025-02-17 12:15:08,0.11,-0.26,0.97
2025-02-17 12:15:08,0.11,-0.26,0.97
2025-02-17 12:15:08,0.11,-0.26,0.97
2025-02-17 12:15:08,0.11,-0.26,0.97
2025-02-17 12:15:09,0.1,-0.26,0.97
2025-02-17 12:15:09,0.11,-0.26,0.97
2025-02-17 12:15:09,0.11,-0.26,0.97
2025-02-17 12:15:09,0.11,-0.26,0.97
2025-02-17 12:15:09,0.11,-0.26,0.97
2025-02-17 12:15:09,0.11,-0.26,0.97
2025-02-17 12:15:09,0.11,-0.26,0.97
2025-02-17 12:15:09,0.11,-0.26,0.97
2025-02-17 12:15:09,0.11,-0.26,0.97
2025-02-17 12:15:09,0.11,-0.26,0.97
2025-02-17 12:15:10,0.11,-0.26,0.97
2025-02-17 12:15:10,0.11,-0.26,0.97
2025-02-17 12:15:10,0.11,-0.26,0.97
2025-02-17 12:15:10,0.11,-0.26,0.97
2025-02-17 12:15:10,0.11,-0.26,0.97
2025-02-17 12:15:10,0.11,-0.26,0.97
2025-02-17 12:15:10,0.11,-0.26,0.97
2025-02-17 12:15:10,0.11,-0.26,0.97
2025-02-17 12:15:10,0.11,-0.26,0.97
2025-02-17 12:15:10,0.11,-0.26,0.97
2025-02-17 12:15:11,0.11,-0.26,0.97
2025-02-17 12:15:11,0.11,-0.26,0.97
2025-02-17 12:15:11,0.11,-0.26,0.97
2025-02-17 12:15:11,0.11,-0.26,0.97
2025-02-17 12:15:11,0.11,-0.26,0.97
2025-02-17 12:15:11,0.11,-0.26,0.97
2025-02-17 12:15:11,0.11,-0.26,0.97
2025-02-17 12:15:11,0.11,-0.26,0.96
2025-02-17 12:15:11,0.11,-0.26,0.97
2025-02-17 12:15:12,0.11,-0.26,0.97
2025-02-17 12:15:12,0.11,-0.26,0.97
2025-02-17 12:15:12,0.11,-0.26,0.97
2025-02-17 12:15:12,0.11,-0.26,0.97
2025-02-17 12:15:12,0.11,-0.26,0.97
2025-02-17 12:15:12,0.11,-0.26,0.97
2025-02-17 12:15:12,0.11,-0.26,0.97
2025-02-17 12:15:12,0.11,-0.26,0.97
2025-02-17 12:15:12,0.11,-0.26,0.98
2025-02-17 12:15:12,0.11,-0.26,0.98
2025-02-17 12:15:13,0.11,-0.26,0.97
2025-02-17 12:15:13,0.11,-0.26,0.97
2025-02-17 12:15:13,0.11,-0.26,0.97
2025-02-17 12:15:13,0.11,-0.26,0.97
2025-02-17 12:15:13,0.11,-0.26,0.97
2025-02-17 12:15:13,0.11,-0.26,0.97
2025-02-17 12:15:13,0.11,-0.26,0.97
2025-02-17 12:15:13,0.11,-0.26,0.97
2025-02-17 12:15:13,0.11,-0.26,0.97
2025-02-17 12:15:13,0.11,-0.26,0.97
2025-02-17 12:15:14,0.1,-0.26,0.97
2025-02-17 12:15:14,0.11,-0.26,0.97
2025-02-17 12:15:14,0.11,-0.26,0.97
2025-02-17 12:15:14,0.11,-0.26,0.97
2025-02-17 12:15:14,0.11,-0.26,0.97
2025-02-17 12:15:14,0.11,-0.26,0.97
2025-02-17 12:15:14,0.11,-0.26,0.97
2025-02-17 12:15:14,0.11,-0.26,0.97
2025-02-17 12:15:14,0.11,-0.26,0.97
2025-02-17 12:15:14,0.11,-0.26,0.97
2025-02-17 12:15:15,0.11,-0.26,0.97
2025-02-17 12:15:15,0.11,-0.26,0.97
2025-02-17 12:15:15,0.11,-0.26,0.97
2025-02-17 12:15:15,0.11,-0.26,0.97
2025-02-17 12:15:15,0.11,-0.26,0.97
2025-02-17 12:15:15,0.11,-0.26,0.97
2025-02-17 12:15:15,0.11,-0.26,0.97
2025-02-17 12:15:15,0.11,-0.26,0.97
2025-02-17 12:15:15,0.11,-0.26,0.97
2025-02-17 12:15:16,0.11,-0.26,0.97
2025-02-17 12:15:16,0.11,-0.26,0.97
2025-02-17 12:15:16,0.11,-0.26,0.97
2025-02-17 12:15:16,0.11,-0.26,0.97
2025-02-17 12:15:16,0.11,-0.26,0.97
2025-02-17 12:15:16,0.11,-0.26,0.97
2025-02-17 12:15:16,0.11,-0.26,0.97
2025-02-17 12:15:16,0.11,-0.26,0.97
2025-02-17 12:15:16,0.11,-0.26,0.97
2025-02-17 12:15:16,0.11,-0.26,0.97
2025-02-17 12:15:17,0.11,-0.26,0.97
2025-02-17 12:15:17,0.1,-0.26,0.97
2025-02-17 12:15:17,0.11,-0.26,0.97
2025-02-17 12:15:17,0.11,-0.26,0.97
2025-02-17 12:15:17,0.11,-0.26,0.97
2025-02-17 12:15:17,0.11,-0.26,0.97
2025-02-17 12:15:17,0.11,-0.26,0.97
2025-02-17 12:15:17,0.11,-0.26,0.97
2025-02-17 12:15:17,0.11,-0.26,0.97
2025-02-17 12:15:17,0.11,-0.26,0.97
2025-02-17 12:15:18,0.11,-0.26,0.97
2025-02-17 12:15:18,0.11,-0.26,0.97
2025-02-17 12:15:18,0.11,-0.26,0.97
2025-02-17 12:15:18,0.11,-0.26,0.97
2025-02-17 12:15:18,0.11,-0.26,0.97
2025-02-17 12:15:18,0.11,-0.26,0.97
2025-02-17 12:15:18,0.11,-0.26,0.97
2025-02-17 12:15:18,0.11,-0.26,0.97
2025-02-17 12:15:18,0.11,-0.26,0.97
2025-02-17 12:15:18,0.11,-0.26,0.97
2025-02-17 12:15:19,0.11,-0.26,0.97
2025-02-17 12:15:19,0.11,-0.26,0.97
2025-02-17 12:15:19,0.11,-0.26,0.97
2025-02-17 12:15:19,0.11,-0.26,0.97
2025-02-17 12:15:19,0.11,-0.26,0.97
2025-02-17 12:15:19,0.11,-0.26,0.97
2025-02-17 12:15:19,0.11,-0.26,0.97
2025-02-17 12:15:19,0.11,-0.26,0.97
2025-02-17 12:15:19,0.11,-0.26,0.97
2025-02-17 12:15:20,0.11,-0.26,0.97
2025-02-17 12:15:20,0.11,-0.26,0.97
2025-02-17 12:15:20,0.11,-0.26,0.97
2025-02-17 12:15:20,0.11,-0.26,0.97
2025-02-17 12:15:20,0.11,-0.26,0.97
2025-02-17 12:15:20,0.11,-0.26,0.97
2025-02-17 12:15:20,0.11,-0.26,0.97
2025-02-17 12:15:20,0.11,-0.26,0.97
2025-02-17 12:15:20,0.11,-0.26,0.97
2025-02-17 12:15:20,0.11,-0.26,0.97
2025-02-17 12:15:21,0.11,-0.26,0.97
2025-02-17 12:15:21,0.11,-0.26,0.97
2025-02-17 12:15:21,0.11,-0.26,0.97
2025-02-17 12:15:21,0.11,-0.26,0.97
2025-02-17 12:15:21,0.11,-0.26,0.97
2025-02-17 12:15:21,0.11,-0.26,0.97
2025-02-17 12:15:21,0.1,-0.26,0.97
2025-02-17 12:15:21,0.11,-0.26,0.97
2025-02-17 12:15:21,0.11,-0.26,0.97
2025-02-17 12:15:21,0.11,-0.26,0.97
2025-02-17 12:15:22,0.11,-0.26,0.97
2025-02-17 12:15:22,0.11,-0.26,0.97
2025-02-17 12:15:22,0.11,-0.26,0.97
2025-02-17 12:15:22,0.11,-0.26,0.97
2025-02-17 12:15:22,0.11,-0.26,0.97
2025-02-17 12:15:22,0.11,-0.26,0.97
2025-02-17 12:15:22,0.11,-0.26,0.97
2025-02-17 12:15:22,0.11,-0.26,0.97
2025-02-17 12:15:22,0.11,-0.26,0.97
2025-02-17 12:15:23,0.11,-0.26,0.97
2025-02-17 12:15:23,0.11,-0.26,0.97
2025-02-17 12:15:23,0.11,-0.26,0.97
2025-02-17 12:15:23,0.11,-0.26,0.97
2025-02-17 12:15:23,0.11,-0.26,0.97
2025-02-17 12:15:23,0.11,-0.26,0.97
2025-02-17 12:15:23,0.11,-0.26,0.97
2025-02-17 12:15:23,0.11,-0.26,0.97
2025-02-17 12:15:23,0.11,-0.26,0.97
2025-02-17 12:15:23,0.11,-0.26,0.97
2025-02-17 12:15:24,0.11,-0.26,0.97
2025-02-17 12:15:24,0.11,-0.26,0.97
2025-02-17 12:15:24,0.11,-0.26,0.97
2025-02-17 12:15:24,0.11,-0.26,0.97
2025-02-17 12:15:24,0.11,-0.26,0.97
2025-02-17 12:15:24,0.11,-0.26,0.97
2025-02-17 12:15:24,0.11,-0.26,0.97
2025-02-17 12:15:24,0.11,-0.26,0.97
2025-02-17 12:15:24,0.11,-0.26,0.97
2025-02-17 12:15:24,0.11,-0.26,0.97
2025-02-17 12:15:25,0.11,-0.26,0.97
2025-02-17 12:15:25,0.11,-0.26,0.97
2025-02-17 12:15:25,0.11,-0.26,0.97
2025-02-17 12:15:25,0.11,-0.26,0.97
2025-02-17 12:15:25,0.11,-0.26,0.97
2025-02-17 12:15:25,0.11,-0.26,0.97
2025-02-17 12:15:25,0.11,-0.26,0.97
2025-02-17 12:15:25,0.11,-0.26,0.97
2025-02-17 12:15:25,0.11,-0.26,0.97
2025-02-17 12:15:25,0.11,-0.26,0.97
2025-02-17 12:15:26,0.11,-0.26,0.97
2025-02-17 12:15:26,0.11,-0.26,0.97
2025-02-17 12:15:26,0.11,-0.26,0.97
2025-02-17 12:15:26,0.11,-0.26,0.97
2025-02-17 12:15:26,0.11,-0.26,0.97
2025-02-17 12:15:26,0.11,-0.26,0.97
2025-02-17 12:15:26,0.11,-0.26,0.97
2025-02-17 12:15:26,0.11,-0.26,0.97
2025-02-17 12:15:26,0.11,-0.26,0.97
2025-02-17 12:15:27,0.11,-0.26,0.97
2025-02-17 12:15:27,0.11,-0.26,0.97
2025-02-17 12:15:27,0.11,-0.26,0.97
2025-02-17 12:15:27,0.11,-0.26,0.97
2025-02-17 12:15:27,0.11,-0.26,0.97
2025-02-17 12:15:27,0.11,-0.26,0.97
2025-02-17 12:15:27,0.11,-0.26,0.97
2025-02-17 12:15:27,0.11,-0.26,0.97
2025-02-17 12:15:27,0.11,-0.26,0.97
2025-02-17 12:15:27,0.11,-0.26,0.97
2025-02-17 12:15:28,0.11,-0.26,0.97
2025-02-17 12:15:28,0.11,-0.26,0.97
2025-02-17 12:15:28,0.11,-0.26,0.97
2025-02-17 12:15:28,0.11,-0.26,0.97
2025-02-17 12:15:28,0.11,-0.26,0.97
2025-02-17 12:15:28,0.11,-0.26,0.97
2025-02-17 12:15:28,0.11,-0.26,0.97
2025-02-17 12:15:28,0.11,-0.26,0.97
2025-02-17 12:15:28,0.11,-0.26,0.97
2025-02-17 12:15:28,0.11,-0.26,0.97
2025-02-17 12:15:29,0.11,-0.26,0.97
2025-02-17 12:15:29,0.11,-0.26,0.97
2025-02-17 12:15:29,0.11,-0.26,0.97
2025-02-17 12:15:29,0.11,-0.26,0.97
2025-02-17 12:15:29,0.11,-0.26,0.97
2025-02-17 12:15:29,0.11,-0.26,0.97
2025-02-17 12:15:29,0.11,-0.26,0.97
2025-02-17 12:15:29,0.11,-0.26,0.97
2025-02-17 12:15:29,0.11,-0.26,0.97
2025-02-17 12:15:30,0.11,-0.26,0.97
2025-02-17 12:15:30,0.11,-0.26,0.97
2025-02-17 12:15:30,0.11,-0.26,0.97
2025-02-17 12:15:30,0.11,-0.26,0.97
2025-02-17 12:15:30,0.11,-0.26,0.97
2025-02-17 12:15:30,0.11,-0.26,0.97
2025-02-17 12:15:30,0.11,-0.26,0.97
2025-02-17 12:15:30,0.11,-0.26,0.97
2025-02-17 12:15:30,0.11,-0.26,0.97
2025-02-17 12:15:30,0.11,-0.26,0.97
2025-02-17 12:15:31,0.11,-0.26,0.97
2025-02-17 12:15:31,0.11,-0.26,0.97
2025-02-17 12:15:31,0.11,-0.26,0.97
2025-02-17 12:15:31,0.11,-0.26,0.97
2025-02-17 12:15:31,0.11,-0.26,0.97
2025-02-17 12:15:31,0.11,-0.26,0.97
2025-02-17 12:15:31,0.11,-0.26,0.97
2025-02-17 12:15:31,0.11,-0.26,0.97
2025-02-17 12:15:31,0.11,-0.26,0.97
2025-02-17 12:15:31,0.11,-0.26,0.97
2025-02-17 12:15:32,0.11,-0.26,0.97
2025-02-17 12:15:32,0.11,-0.26,0.97
2025-02-17 12:15:32,0.11,-0.26,0.97
2025-02-17 12:15:32,0.11,-0.26,0.97
2025-02-17 12:15:32,0.11,-0.26,0.97
2025-02-17 12:15:32,0.11,-0.26,0.97
2025-02-17 12:15:32,0.11,-0.26,0.97
2025-02-17 12:15:32,0.11,-0.26,0.97
2025-02-17 12:15:32,0.11,-0.26,0.97
2025-02-17 12:15:32,0.11,-0.26,0.97
2025-02-17 12:15:33,0.11,-0.26,0.97
2025-02-17 12:15:33,0.11,-0.26,0.97
2025-02-17 12:15:33,0.11,-0.26,0.97
2025-02-17 12:15:33,0.11,-0.26,0.97
2025-02-17 12:15:33,0.11,-0.26,0.97
2025-02-17 12:15:33,0.11,-0.26,0.97
2025-02-17 12:15:33,0.11,-0.26,0.97
2025-02-17 12:15:33,0.11,-0.26,0.97
2025-02-17 12:15:33,0.11,-0.26,0.97
2025-02-17 12:15:34,0.11,-0.26,0.97
2025-02-17 12:15:34,0.11,-0.26,0.97
2025-02-17 12:15:34,0.11,-0.26,0.97
2025-02-17 12:15:34,0.11,-0.26,0.97
2025-02-17 12:15:34,0.11,-0.26,0.97
2025-02-17 12:15:34,0.11,-0.26,0.97
2025-02-17 12:15:34,0.11,-0.26,0.97
2025-02-17 12:15:34,0.11,-0.26,0.97
2025-02-17 12:15:34,0.11,-0.26,0.97
2025-02-17 12:15:34,0.11,-0.26,0.97
2025-02-17 12:15:35,0.11,-0.26,0.97
2025-02-17 12:15:35,0.11,-0.26,0.97
2025-02-17 12:15:35,0.11,-0.26,0.97
2025-02-17 12:15:35,0.11,-0.26,0.97
2025-02-17 12:15:35,0.11,-0.26,0.97
2025-02-17 12:15:35,0.11,-0.26,0.97
2025-02-17 12:15:35,0.11,-0.26,0.97
2025-02-17 12:15:35,0.11,-0.26,0.97
2025-02-17 12:15:35,0.11,-0.26,0.97
2025-02-17 12:15:35,0.11,-0.26,0.97
2025-02-17 12:15:36,0.11,-0.26,0.97
2025-02-17 12:15:36,0.11,-0.26,0.97
2025-02-17 12:15:36,0.11,-0.26,0.97
2025-02-17 12:15:36,0.11,-0.26,0.97
2025-02-17 12:15:36,0.11,-0.26,0.97
2025-02-17 12:15:36,0.11,-0.26,0.97
2025-02-17 12:15:36,0.11,-0.26,0.97
2025-02-17 12:15:36,0.11,-0.26,0.97
2025-02-17 12:15:36,0.11,-0.26,0.97
2025-02-17 12:15:37,0.11,-0.26,0.97
2025-02-17 12:15:37,0.11,-0.26,0.97
2025-02-17 12:15:37,0.11,-0.26,0.97
2025-02-17 12:15:37,0.11,-0.26,0.97
2025-02-17 12:15:37,0.11,-0.26,0.97
2025-02-17 12:15:37,0.11,-0.26,0.97
2025-02-17 12:15:37,0.11,-0.26,0.97
2025-02-17 12:15:37,0.11,-0.26,0.97
2025-02-17 12:15:37,0.11,-0.26,0.97
2025-02-17 12:15:37,0.11,-0.26,0.97
2025-02-17 12:15:38,0.11,-0.26,0.97
2025-02-17 12:15:38,0.11,-0.26,0.97
2025-02-17 12:15:38,0.11,-0.26,0.97
2025-02-17 12:15:38,0.11,-0.26,0.97
2025-02-17 12:15:38,0.11,-0.26,0.97
2025-02-17 12:15:38,0.11,-0.26,0.97
2025-02-17 12:15:38,0.11,-0.26,0.97
2025-02-17 12:15:38,0.11,-0.26,0.97
2025-02-17 12:15:38,0.11,-0.26,0.97
2025-02-17 12:15:38,0.11,-0.26,0.97
2025-02-17 12:15:39,0.11,-0.26,0.97
2025-02-17 12:15:39,0.11,-0.26,0.97
2025-02-17 12:15:39,0.11,-0.26,0.97
2025-02-17 12:15:39,0.11,-0.26,0.97
2025-02-17 12:15:39,0.11,-0.26,0.97
2025-02-17 12:15:39,0.11,-0.26,0.97
2025-02-17 12:15:39,0.11,-0.26,0.97
2025-02-17 12:15:39,0.11,-0.26,0.97
2025-02-17 12:15:39,0.11,-0.26,0.97
2025-02-17 12:15:40,0.11,-0.26,0.97
2025-02-17 12:15:40,0.11,-0.26,0.97
2025-02-17 12:15:40,0.11,-0.26,0.97
2025-02-17 12:15:40,0.11,-0.26,0.97
2025-02-17 12:15:40,0.11,-0.26,0.97
2025-02-17 12:15:40,0.11,-0.26,0.97
2025-02-17 12:15:40,0.11,-0.26,0.97
2025-02-17 12:15:40,0.11,-0.26,0.97
2025-02-17 12:15:40,0.11,-0.26,0.97
2025-02-17 12:15:40,0.11,-0.26,0.97
2025-02-17 12:15:41,0.11,-0.26,0.97
2025-02-17 12:15:41,0.11,-0.26,0.97
2025-02-17 12:15:41,0.11,-0.26,0.97
2025-02-17 12:15:41,0.11,-0.26,0.97
2025-02-17 12:15:41,0.11,-0.26,0.97
2025-02-17 12:15:41,0.11,-0.26,0.97
2025-02-17 12:15:41,0.1,-0.26,0.97
2025-02-17 12:15:41,0.11,-0.26,0.97
2025-02-17 12:15:41,0.11,-0.26,0.97
2025-02-17 12:15:41,0.11,-0.26,0.97
2025-02-17 12:15:42,0.11,-0.26,0.97
2025-02-17 12:15:42,0.11,-0.26,0.97
2025-02-17 12:15:42,0.11,-0.26,0.97
2025-02-17 12:15:42,0.11,-0.26,0.97
2025-02-17 12:15:42,0.11,-0.26,0.97
2025-02-17 12:15:42,0.11,-0.26,0.97
2025-02-17 12:15:42,0.11,-0.26,0.97
2025-02-17 12:15:42,0.11,-0.26,0.97
2025-02-17 12:15:42,0.11,-0.26,0.97
2025-02-17 12:15:42,0.11,-0.26,0.97
2025-02-17 12:15:43,0.11,-0.26,0.97
2025-02-17 12:15:43,0.11,-0.26,0.97
2025-02-17 12:15:43,0.11,-0.26,0.97
2025-02-17 12:15:43,0.11,-0.26,0.97
2025-02-17 12:15:43,0.11,-0.26,0.97
2025-02-17 12:15:43,0.11,-0.26,0.97
2025-02-17 12:15:43,0.11,-0.26,0.97
2025-02-17 12:15:43,0.11,-0.26,0.97
2025-02-17 12:15:43,0.11,-0.26,0.97
2025-02-17 12:15:44,0.1,-0.26,0.97
2025-02-17 12:15:44,0.11,-0.26,0.97
2025-02-17 12:15:44,0.11,-0.26,0.97
2025-02-17 12:15:44,0.1,-0.26,0.97
2025-02-17 12:15:44,0.11,-0.26,0.98
2025-02-17 12:15:44,0.11,-0.26,0.97
2025-02-17 12:15:44,0.11,-0.26,0.97
2025-02-17 12:15:44,0.11,-0.26,0.97
2025-02-17 12:15:44,0.11,-0.26,0.97
2025-02-17 12:15:44,0.11,-0.26,0.97
2025-02-17 12:15:45,0.11,-0.26,0.97
2025-02-17 12:15:45,0.11,-0.26,0.97
2025-02-17 12:15:45,0.11,-0.26,0.97
2025-02-17 12:15:45,0.11,-0.26,0.97
2025-02-17 12:15:45,0.11,-0.26,0.97
2025-02-17 12:15:45,0.11,-0.26,0.97
2025-02-17 12:15:45,0.11,-0.26,0.97
2025-02-17 12:15:45,0.11,-0.26,0.97
2025-02-17 12:15:45,0.11,-0.26,0.97
2025-02-17 12:15:45,0.11,-0.26,0.97
2025-02-17 12:15:46,0.11,-0.26,0.97
2025-02-17 12:15:46,0.11,-0.26,0.97
2025-02-17 12:15:46,0.11,-0.26,0.97
2025-02-17 12:15:46,0.11,-0.26,0.97
2025-02-17 12:15:46,0.11,-0.26,0.97
2025-02-17 12:15:46,0.11,-0.26,0.97
2025-02-17 12:15:46,0.11,-0.26,0.97
2025-02-17 12:15:46,0.11,-0.26,0.97
2025-02-17 12:15:46,0.11,-0.26,0.97
2025-02-17 12:15:47,0.11,-0.26,0.97
2025-02-17 12:15:47,0.11,-0.26,0.97
2025-02-17 12:15:47,0.11,-0.26,0.97
2025-02-17 12:15:47,0.11,-0.26,0.97
2025-02-17 12:15:47,0.11,-0.26,0.97
2025-02-17 12:15:47,0.11,-0.26,0.97
